"Inclusion of functionality from an untrusted source","Including functionality from an untrusted source may allow an attacker to control the functionality and execute arbitrary code.","warning","Script loaded from content delivery network with no integrity check.","/test/jointjs/lodash3/index.html","24","1","24","92"
"Inclusion of functionality from an untrusted source","Including functionality from an untrusted source may allow an attacker to control the functionality and execute arbitrary code.","warning","Script loaded from content delivery network with no integrity check.","/test/jointjs/lodash3/index.html","21","1","21","89"
"Incorrect suffix check","Using indexOf to implement endsWith functionality is error-prone if the -1 case is not explicitly handled.","error","This suffix check is missing a length comparison to correctly handle indexOf returning -1.","/test/jointjs/core/util.js","166","23","166","84"
"Prototype-polluting assignment","Modifying an object obtained via a user-controlled property name may lead to accidental mutation of the built-in Object prototype, and possibly escalate to remote code execution or cross-site scripting.","warning","This assignment may alter Object.prototype if a malicious '__proto__' string is injected from [[""library input""|""relative:///dist/joint.js:10056:32:10056:35""]].","/dist/joint.js","10069","30","10069","34"
"Prototype-polluting assignment","Modifying an object obtained via a user-controlled property name may lead to accidental mutation of the built-in Object prototype, and possibly escalate to remote code execution or cross-site scripting.","warning","This assignment may alter Object.prototype if a malicious '__proto__' string is injected from [[""library input""|""relative:///dist/joint.js:10056:32:10056:35""]].","/dist/joint.js","10072","6","10072","10"
"Prototype-polluting assignment","Modifying an object obtained via a user-controlled property name may lead to accidental mutation of the built-in Object prototype, and possibly escalate to remote code execution or cross-site scripting.","warning","This assignment may alter Object.prototype if a malicious '__proto__' string is injected from [[""library input""|""relative:///dist/joint.js:10077:34:10077:37""]].","/dist/joint.js","10092","13","10092","17"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/joint.core.js:7931:46:7931:64""]] is reinterpreted as HTML without escaping meta-characters.","/dist/joint.core.js","8008","36","8008","51"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/joint.core.js:7931:46:7931:64""]] is reinterpreted as HTML without escaping meta-characters.","/dist/joint.core.js","8040","37","8040","45"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/joint.core.js:7931:46:7931:64""]] is reinterpreted as HTML without escaping meta-characters.","/dist/joint.core.js","10237","30","10237","40"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/joint.js:8072:46:8072:64""]] is reinterpreted as HTML without escaping meta-characters.","/dist/joint.js","8149","36","8149","51"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/joint.js:8072:46:8072:64""]] is reinterpreted as HTML without escaping meta-characters.","/dist/joint.js","8181","37","8181","45"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/joint.js:8072:46:8072:64""]] is reinterpreted as HTML without escaping meta-characters.","/dist/joint.js","10378","30","10378","40"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/joint.nowrap.js:8069:46:8069:64""]] is reinterpreted as HTML without escaping meta-characters.","/dist/joint.nowrap.js","8146","36","8146","51"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/joint.nowrap.js:8069:46:8069:64""]] is reinterpreted as HTML without escaping meta-characters.","/dist/joint.nowrap.js","8178","37","8178","45"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/joint.nowrap.js:8069:46:8069:64""]] is reinterpreted as HTML without escaping meta-characters.","/dist/joint.nowrap.js","10375","30","10375","40"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///dist/vectorizer.js:6430:49:6430:67""]] is reinterpreted as HTML without escaping meta-characters.","/dist/vectorizer.js","6539","40","6539","48"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///docs/js/api.js:97:22:97:52""]] is reinterpreted as HTML without escaping meta-characters.","/docs/js/api.js","97","22","97","52"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///src/V/index.mjs:665:45:665:63""]] is reinterpreted as HTML without escaping meta-characters.","/src/V/index.mjs","742","35","742","50"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///src/V/index.mjs:665:45:665:63""]] is reinterpreted as HTML without escaping meta-characters.","/src/V/index.mjs","774","36","774","44"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///src/V/index.mjs:665:45:665:63""]] is reinterpreted as HTML without escaping meta-characters.","/src/util/util.mjs","468","29","468","39"
